0.000	11.31481618	0.55821572
0.001	11.29651238	0.55912224
0.002	11.27820859	0.56002876
0.003	11.25990480	0.56093529
0.004	11.24160100	0.56184181
0.005	11.22329553	0.56274866
0.006	11.20488941	0.56367502
0.007	11.18648329	0.56460139
0.008	11.16807717	0.56552776
0.009	11.14967105	0.56645412
0.010	11.13126159	0.56738115
0.011	11.11275355	0.56832767
0.012	11.09424551	0.56927419
0.013	11.07573747	0.57022070
0.014	11.05722943	0.57116722
0.015	11.03869818	0.57211842
0.016	11.02008902	0.57308531
0.017	11.00147987	0.57405221
0.018	10.98287071	0.57501910
0.019	10.96426156	0.57598600
0.020	10.94560574	0.57696248
0.021	10.92689512	0.57795023
0.022	10.90818451	0.57893797
0.023	10.88947389	0.57992571
0.024	10.87076327	0.58091346
0.025	10.85197660	0.58191713
0.026	10.83316540	0.58292594
0.027	10.81435421	0.58393474
0.028	10.79554301	0.58494355
0.029	10.77671205	0.58595658
0.030	10.75780050	0.58698682
0.031	10.73888895	0.58801705
0.032	10.71997740	0.58904728
0.033	10.70106585	0.59007752
0.034	10.68209047	0.59112164
0.035	10.66307886	0.59217366
0.036	10.64406725	0.59322567
0.037	10.62505563	0.59427768
0.038	10.60602180	0.59533462
0.039	10.58691127	0.59640858
0.040	10.56780075	0.59748253
0.041	10.54869023	0.59855648
0.042	10.52957971	0.59963044
0.043	10.51038133	0.60072426
0.044	10.49117145	0.60182068
0.045	10.47196157	0.60291710
0.046	10.45275169	0.60401352
0.047	10.43348821	0.60512229
0.048	10.41417975	0.60624143
0.049	10.39487129	0.60736057
0.050	10.37556283	0.60847971
0.051	10.35621741	0.60960754
0.052	10.33681146	0.61074958
0.053	10.31740551	0.61189162
0.054	10.29799957	0.61303366
0.055	10.27857032	0.61418128
0.056	10.25906595	0.61534689
0.057	10.23956157	0.61651250
0.058	10.22005720	0.61767811
0.059	10.20054368	0.61884595
0.060	10.18094223	0.62003525
0.061	10.16134078	0.62122455
0.062	10.14173933	0.62241385
0.063	10.12212231	0.62360703
0.064	10.10242527	0.62482010
0.065	10.08272822	0.62603318
0.066	10.06303118	0.62724625
0.067	10.04331124	0.62846513
0.068	10.02351757	0.62970270
0.069	10.00372389	0.63094027
0.070	9.98393021	0.63217784
0.071	9.96410676	0.63342310
0.072	9.94421733	0.63468541
0.073	9.92432790	0.63594771
0.074	9.90443848	0.63721002
0.075	9.88449748	0.63848590
0.076	9.86451346	0.63977311
0.077	9.84452944	0.64106032
0.078	9.82454542	0.64234752
0.079	9.80448538	0.64365513
0.080	9.78440594	0.64496794
0.081	9.76432651	0.64628075
0.082	9.74424251	0.64759481
0.083	9.72406845	0.64893350
0.084	9.70389438	0.65027219
0.085	9.68372032	0.65161088
0.086	9.66350521	0.65296100
0.087	9.64323821	0.65432559
0.088	9.62297121	0.65569018
0.089	9.60270421	0.65705477
0.090	9.58235342	0.65844315
0.091	9.56199338	0.65983417
0.092	9.54163333	0.66122518
0.093	9.52123977	0.66262589
0.094	9.50078642	0.66404391
0.095	9.48033307	0.66546193
0.096	9.45987972	0.66687995
0.097	9.43934655	0.66832151
0.098	9.41880149	0.66976658
0.099	9.39825643	0.67121165
0.100	9.37766438	0.67267084
0.101	9.35702856	0.67414318
0.102	9.33639273	0.67561553
0.103	9.31574179	0.67709251
0.104	9.29501433	0.67859292
0.105	9.27428687	0.68009333
0.106	9.25355941	0.68159374
0.107	9.23275824	0.68311716
0.108	9.21194005	0.68464589
0.109	9.19112185	0.68617463
0.110	9.17025140	0.68771998
0.111	9.14934425	0.68927700
0.112	9.12843710	0.69083403
0.113	9.10749237	0.69240323
0.114	9.08649631	0.69398906
0.115	9.06550026	0.69557490
0.116	9.04448107	0.69716837
0.117	9.02339531	0.69878383
0.118	9.00230956	0.70039929
0.119	8.98121560	0.70201751
0.120	8.96004167	0.70366264
0.121	8.93886774	0.70530777
0.122	8.91768618	0.70695551
0.123	8.89642599	0.70863022
0.124	8.87516580	0.71030493
0.125	8.85389625	0.71198291
0.126	8.83254946	0.71368788
0.127	8.81120266	0.71539285
0.128	8.78984471	0.71710178
0.129	8.76841061	0.71883783
0.130	8.74697651	0.72057388
0.131	8.72552974	0.72231452
0.132	8.70400978	0.72408172
0.133	8.68248981	0.72584892
0.134	8.66094375	0.72762576
0.135	8.63933988	0.72942397
0.136	8.61773601	0.73122219
0.137	8.59608959	0.73303642
0.138	8.57440167	0.73486629
0.139	8.55271375	0.73669616
